event_id,session_id,participant_id,student_id,student_name,timestamp,event_type,description,speech_context
EVT00000205,SES000002,PAR000020,STU027,Ade Hassan,2025-09-04 13:13:08,Attention,Distracted (looking sideways and down),Please open your IDEs and follow along
EVT00000206,SES000002,PAR000020,STU027,Ade Hassan,2025-09-04 12:22:37,Attention,Focused,Let's look at this example together
EVT00000207,SES000002,PAR000020,STU027,Ade Hassan,2025-09-04 11:40:54,Attention,Focused,Let's look at this example together
EVT00000208,SES000002,PAR000020,STU027,Ade Hassan,2025-09-04 12:15:16,Attention,Focused,This is the final topic for today
EVT00000209,SES000002,PAR000020,STU027,Ade Hassan,2025-09-04 11:09:47,Attention,Focused,Let's take a five minute break
EVT00000210,SES000002,PAR000020,STU027,Ade Hassan,2025-09-04 12:38:16,Attention,Focused,The database schema looks like this
EVT00000211,SES000002,PAR000020,STU027,Ade Hassan,2025-09-04 12:13:30,Fatigue,Blinking rate high,Please submit your work before leaving
EVT00000212,SES000002,PAR000020,STU027,Ade Hassan,2025-09-04 11:11:13,Attention,Focused,Please pay attention to this section
EVT00000213,SES000002,PAR000020,STU027,Ade Hassan,2025-09-04 12:48:19,Attention,Focused,Make sure to test your functions
EVT00000214,SES000002,PAR000020,STU027,Ade Hassan,2025-09-04 10:48:33,Fatigue,Drowsy,Can anyone explain what a variable is
EVT00000215,SES000002,PAR000020,STU027,Ade Hassan,2025-09-04 12:18:42,Hand Motion,Hand Not Detected,This concept is very important for the exam
EVT00000216,SES000002,PAR000020,STU027,Ade Hassan,2025-09-04 10:54:46,Attention,Focused,Who can tell me the difference between SQL and NoSQL
EVT00000217,SES000002,PAR000020,STU027,Ade Hassan,2025-09-04 11:53:41,Attention,Focused,Please pay attention to this section
EVT00000218,SES000002,PAR000020,STU027,Ade Hassan,2025-09-04 10:58:54,Attention,Focused,This is the final topic for today
EVT00000219,SES000002,PAR000020,STU027,Ade Hassan,2025-09-04 12:34:36,Hand Motion,Hand Detected,Group discussion starts now
EVT00000220,SES000002,PAR000020,STU027,Ade Hassan,2025-09-04 11:30:15,Hand Motion,Hand Detected,Who can tell me the difference between SQL and NoSQL
EVT00000221,SES000002,PAR000020,STU027,Ade Hassan,2025-09-04 12:13:23,Fatigue,Blinking rate high,This concept is very important for the exam
EVT00000222,SES000002,PAR000020,STU027,Ade Hassan,2025-09-04 12:15:22,Fatigue,Blinking rate high,Let's debug this code together
EVT00000223,SES000002,PAR000020,STU027,Ade Hassan,2025-09-04 11:23:52,Fatigue,Blinking rate high,Make sure to test your functions
EVT00000224,SES000002,PAR000020,STU027,Ade Hassan,2025-09-04 12:26:15,Hand Motion,Hand Detected,The project requirements are on the portal
EVT00000225,SES000002,PAR000020,STU027,Ade Hassan,2025-09-04 11:34:13,Attention,Focused,The project requirements are on the portal
EVT00000226,SES000002,PAR000021,STU025,Yusuf Mohammed,2025-09-04 10:53:06,Hand Motion,Hand Not Detected,The database schema looks like this
EVT00000227,SES000002,PAR000021,STU025,Yusuf Mohammed,2025-09-04 10:31:58,Attention,Focused,Please pay attention to this section
EVT00000228,SES000002,PAR000021,STU025,Yusuf Mohammed,2025-09-04 11:05:05,Fatigue,Yawning detected,Who can tell me the difference between SQL and NoSQL
EVT00000229,SES000002,PAR000021,STU025,Yusuf Mohammed,2025-09-04 10:48:56,Hand Motion,Hand Detected,This is the final topic for today
EVT00000230,SES000002,PAR000021,STU025,Yusuf Mohammed,2025-09-04 10:39:34,Hand Motion,Hand Detected,Make sure to test your functions
EVT00000231,SES000002,PAR000021,STU025,Yusuf Mohammed,2025-09-04 10:37:39,Attention,Focused,This concept is very important for the exam
EVT00000232,SES000002,PAR000022,STU035,Ifeanyi Abubakar,2025-09-04 13:04:07,Hand Motion,Hand Detected,This concept is very important for the exam
EVT00000233,SES000002,PAR000022,STU035,Ifeanyi Abubakar,2025-09-04 12:10:03,Attention,Focused,Make sure to test your functions
EVT00000234,SES000002,PAR000022,STU035,Ifeanyi Abubakar,2025-09-04 10:38:55,Attention,Focused,Please open your IDEs and follow along
EVT00000235,SES000002,PAR000022,STU035,Ifeanyi Abubakar,2025-09-04 11:58:49,Attention,Distracted (looking sideways and down),Please submit your work before leaving
EVT00000236,SES000002,PAR000022,STU035,Ifeanyi Abubakar,2025-09-04 12:39:31,Attention,Focused,Let's debug this code together
EVT00000237,SES000002,PAR000022,STU035,Ifeanyi Abubakar,2025-09-04 12:31:17,Attention,Distracted (looking sideways and down),The assignment is due next Friday
EVT00000238,SES000002,PAR000022,STU035,Ifeanyi Abubakar,2025-09-04 11:23:00,Attention,Focused,Let's debug this code together
EVT00000239,SES000002,PAR000022,STU035,Ifeanyi Abubakar,2025-09-04 13:17:26,Attention,Focused,Please open your IDEs and follow along
EVT00000240,SES000002,PAR000022,STU035,Ifeanyi Abubakar,2025-09-04 12:34:27,Hand Motion,Hand Not Detected,The assignment is due next Friday
EVT00000241,SES000002,PAR000022,STU035,Ifeanyi Abubakar,2025-09-04 10:58:55,Fatigue,Yawning detected,Today we will discuss loops and conditionals
EVT00000242,SES000002,PAR000022,STU035,Ifeanyi Abubakar,2025-09-04 13:23:16,Fatigue,Yawning detected,The project requirements are on the portal
EVT00000243,SES000002,PAR000022,STU035,Ifeanyi Abubakar,2025-09-04 13:03:44,Attention,Focused,Make sure to test your functions
EVT00000244,SES000002,PAR000022,STU035,Ifeanyi Abubakar,2025-09-04 10:43:54,Hand Motion,Hand Not Detected,This concept is very important for the exam
EVT00000245,SES000002,PAR000022,STU035,Ifeanyi Abubakar,2025-09-04 11:35:51,Hand Motion,Hand Detected,The assignment is due next Friday
EVT00000246,SES000002,PAR000022,STU035,Ifeanyi Abubakar,2025-09-04 11:28:24,Fatigue,Eyes closed,Remember to commit your changes regularly
EVT00000247,SES000002,PAR000022,STU035,Ifeanyi Abubakar,2025-09-04 12:41:41,Attention,Distracted (looking sideways and down),Let's take a five minute break
EVT00000248,SES000002,PAR000022,STU035,Ifeanyi Abubakar,2025-09-04 10:37:04,Fatigue,Drowsy,The API endpoint returns a JSON response
EVT00000249,SES000002,PAR000022,STU035,Ifeanyi Abubakar,2025-09-04 11:52:26,Attention,Distracted (looking sideways and up),Please open your IDEs and follow along
EVT00000250,SES000002,PAR000022,STU035,Ifeanyi Abubakar,2025-09-04 12:28:14,Hand Motion,Hand Detected,Who can tell me the difference between SQL and NoSQL
EVT00000251,SES000002,PAR000022,STU035,Ifeanyi Abubakar,2025-09-04 10:43:55,Attention,Focused,Remember to commit your changes regularly
EVT00000252,SES000002,PAR000022,STU035,Ifeanyi Abubakar,2025-09-04 12:56:42,Fatigue,Blinking rate high,The database schema looks like this
EVT00000253,SES000002,PAR000022,STU035,Ifeanyi Abubakar,2025-09-04 11:21:32,Fatigue,Eyes closed,Let me show you how this works in practice
EVT00000254,SES000002,PAR000022,STU035,Ifeanyi Abubakar,2025-09-04 13:06:45,Fatigue,Yawning detected,Let's take a five minute break
EVT00000255,SES000002,PAR000022,STU035,Ifeanyi Abubakar,2025-09-04 10:49:05,Fatigue,Blinking rate high,Please pay attention to this section
EVT00000256,SES000002,PAR000022,STU035,Ifeanyi Abubakar,2025-09-04 13:28:44,Attention,Distracted (looking sideways and up),Let's take a five minute break
EVT00000257,SES000002,PAR000022,STU035,Ifeanyi Abubakar,2025-09-04 12:01:52,Attention,Focused,The assignment is due next Friday
EVT00000258,SES000002,PAR000022,STU035,Ifeanyi Abubakar,2025-09-04 11:09:29,Attention,Distracted (looking sideways and up),Let's take a five minute break
EVT00000259,SES000002,PAR000022,STU035,Ifeanyi Abubakar,2025-09-04 13:26:17,Fatigue,Drowsy,Any questions so far
EVT00000260,SES000002,PAR000022,STU035,Ifeanyi Abubakar,2025-09-04 12:03:02,Attention,Focused,Who can tell me the difference between SQL and NoSQL
EVT00000261,SES000002,PAR000022,STU035,Ifeanyi Abubakar,2025-09-04 10:38:09,Hand Motion,Hand Detected,Today we will discuss loops and conditionals
EVT00000262,SES000002,PAR000022,STU035,Ifeanyi Abubakar,2025-09-04 13:23:46,Hand Motion,Hand Not Detected,Let's look at this example together
EVT00000263,SES000002,PAR000022,STU035,Ifeanyi Abubakar,2025-09-04 13:11:08,Attention,Distracted (looking sideways and up),Please pay attention to this section
EVT00000264,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 13:29:15,Hand Motion,Hand Detected,Let me show you how this works in practice
EVT00000265,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 11:36:33,Attention,Focused,Let me show you how this works in practice
EVT00000266,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 12:19:14,Hand Motion,Hand Detected,Group discussion starts now
EVT00000267,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 10:58:39,Fatigue,Drowsy,Make sure to test your functions
EVT00000268,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 11:04:14,Attention,Distracted (looking sideways and down),The assignment is due next Friday
EVT00000269,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 11:05:14,Attention,Focused,Any questions so far
EVT00000270,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 11:01:20,Attention,Distracted (looking sideways and up),This concept is very important for the exam
EVT00000271,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 12:22:42,Attention,Distracted (looking sideways and up),Who can tell me the difference between SQL and NoSQL
EVT00000272,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 10:56:05,Attention,Focused,This concept is very important for the exam
EVT00000273,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 12:30:39,Attention,Focused,This is the final topic for today
EVT00000274,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 11:19:59,Attention,Focused,Any questions so far
EVT00000275,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 13:10:54,Hand Motion,Hand Not Detected,The assignment is due next Friday
EVT00000276,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 12:09:36,Fatigue,Blinking rate high,The project requirements are on the portal
EVT00000277,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 13:19:50,Hand Motion,Hand Detected,Group discussion starts now
EVT00000278,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 11:09:12,Attention,Focused,Today we will discuss loops and conditionals
EVT00000279,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 12:57:26,Hand Motion,Hand Detected,Remember to commit your changes regularly
EVT00000280,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 11:07:20,Fatigue,Yawning detected,Please pay attention to this section
EVT00000281,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 11:36:00,Attention,Focused,Please pay attention to this section
EVT00000282,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 11:49:04,Attention,Focused,Let's look at this example together
EVT00000283,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 12:11:10,Hand Motion,Hand Detected,This is the final topic for today
EVT00000284,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 12:51:23,Attention,Distracted (looking sideways and down),This concept is very important for the exam
EVT00000285,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 11:44:17,Attention,Focused,Group discussion starts now
EVT00000286,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 12:23:16,Attention,Distracted (looking sideways and up),Make sure to test your functions
EVT00000287,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 12:01:05,Attention,Focused,Please submit your work before leaving
EVT00000288,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 12:34:21,Fatigue,Blinking rate high,Group discussion starts now
EVT00000289,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 12:03:02,Hand Motion,Hand Detected,Who can tell me the difference between SQL and NoSQL
EVT00000290,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 11:30:32,Hand Motion,Hand Detected,Let's look at this example together
EVT00000291,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 12:38:43,Attention,Focused,The API endpoint returns a JSON response
EVT00000292,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 11:45:06,Hand Motion,Hand Detected,The API endpoint returns a JSON response
EVT00000293,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 12:12:11,Attention,Focused,The database schema looks like this
EVT00000294,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 12:33:15,Hand Motion,Hand Detected,Let's look at this example together
EVT00000295,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 11:34:45,Hand Motion,Hand Detected,The database schema looks like this
EVT00000296,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 11:09:23,Attention,Focused,The database schema looks like this
EVT00000297,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 11:34:22,Attention,Distracted (looking sideways and up),Let me show you how this works in practice
EVT00000298,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 13:09:21,Attention,Focused,This concept is very important for the exam
EVT00000299,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 12:59:58,Attention,Focused,The project requirements are on the portal
EVT00000300,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 10:56:25,Hand Motion,Hand Detected,Who can tell me the difference between SQL and NoSQL
EVT00000301,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 12:02:46,Hand Motion,Hand Detected,Can anyone explain what a variable is
EVT00000302,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 12:50:52,Attention,Distracted (looking away),Who can tell me the difference between SQL and NoSQL
EVT00000303,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 11:08:33,Attention,Focused,The database schema looks like this
EVT00000304,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 13:17:25,Attention,Focused,Please open your IDEs and follow along
EVT00000305,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 10:40:52,Hand Motion,Hand Not Detected,Today we will discuss loops and conditionals
EVT00000306,SES000002,PAR000023,STU037,Kemi Adeyemi,2025-09-04 12:42:05,Attention,Distracted (looking sideways and up),Let's take a five minute break
EVT00000307,SES000002,PAR000024,STU079,Bob Hassan,2025-09-04 13:01:40,Fatigue,Yawning detected,Today we will discuss loops and conditionals
EVT00000308,SES000002,PAR000024,STU079,Bob Hassan,2025-09-04 10:54:57,Hand Motion,Hand Not Detected,Who can tell me the difference between SQL and NoSQL
EVT00000309,SES000002,PAR000024,STU079,Bob Hassan,2025-09-04 11:58:11,Attention,Distracted (looking sideways and down),Let's take a five minute break
EVT00000310,SES000002,PAR000024,STU079,Bob Hassan,2025-09-04 10:57:46,Fatigue,Yawning detected,The project requirements are on the portal
EVT00000311,SES000002,PAR000024,STU079,Bob Hassan,2025-09-04 10:48:51,Attention,Distracted (looking sideways and down),This is the final topic for today
EVT00000312,SES000002,PAR000024,STU079,Bob Hassan,2025-09-04 12:50:42,Fatigue,Eyes closed,The assignment is due next Friday
EVT00000313,SES000002,PAR000024,STU079,Bob Hassan,2025-09-04 12:18:06,Fatigue,Yawning detected,Let me show you how this works in practice
EVT00000314,SES000002,PAR000024,STU079,Bob Hassan,2025-09-04 10:49:03,Fatigue,Yawning detected,The database schema looks like this
EVT00000315,SES000002,PAR000025,STU049,Wunmi Hassan,2025-09-04 11:40:48,Attention,Focused,Remember to commit your changes regularly
EVT00000316,SES000002,PAR000025,STU049,Wunmi Hassan,2025-09-04 13:05:47,Fatigue,Eyes closed,Can anyone explain what a variable is
EVT00000317,SES000002,PAR000025,STU049,Wunmi Hassan,2025-09-04 11:49:54,Fatigue,Yawning detected,Can anyone explain what a variable is
EVT00000318,SES000002,PAR000025,STU049,Wunmi Hassan,2025-09-04 12:02:05,Attention,Focused,The project requirements are on the portal
EVT00000319,SES000002,PAR000025,STU049,Wunmi Hassan,2025-09-04 12:22:38,Attention,Focused,Please pay attention to this section
EVT00000320,SES000002,PAR000025,STU049,Wunmi Hassan,2025-09-04 13:18:19,Hand Motion,Hand Detected,Please pay attention to this section
EVT00000321,SES000002,PAR000025,STU049,Wunmi Hassan,2025-09-04 13:18:30,Fatigue,Eyes closed,Who can tell me the difference between SQL and NoSQL
EVT00000322,SES000002,PAR000025,STU049,Wunmi Hassan,2025-09-04 12:41:00,Hand Motion,Hand Detected,Let me show you how this works in practice
EVT00000323,SES000002,PAR000025,STU049,Wunmi Hassan,2025-09-04 13:16:48,Hand Motion,Hand Detected,Group discussion starts now
EVT00000324,SES000002,PAR000025,STU049,Wunmi Hassan,2025-09-04 12:06:54,Fatigue,Blinking rate high,Let's look at this example together
EVT00000325,SES000002,PAR000025,STU049,Wunmi Hassan,2025-09-04 11:51:02,Fatigue,Drowsy,Remember to commit your changes regularly
EVT00000326,SES000002,PAR000025,STU049,Wunmi Hassan,2025-09-04 13:11:30,Fatigue,Yawning detected,This concept is very important for the exam
EVT00000327,SES000002,PAR000025,STU049,Wunmi Hassan,2025-09-04 11:00:18,Attention,Distracted (looking sideways and up),This concept is very important for the exam
EVT00000328,SES000002,PAR000025,STU049,Wunmi Hassan,2025-09-04 10:42:35,Hand Motion,Hand Detected,Let's take a five minute break
EVT00000329,SES000002,PAR000025,STU049,Wunmi Hassan,2025-09-04 11:30:18,Hand Motion,Hand Detected,Make sure to test your functions
