transcription_id,session_id,timestamp,speaker,text
TRN00001228,SES000050,2025-11-30 12:51:05,Paula Mohammed,"Let's wrap up for today, see you next time"
TRN00001209,SES000050,2025-11-30 12:54:40,Maryam Okafor,The quiz will be open book
TRN00001218,SES000050,2025-11-30 12:58:51,Musa Johnson,Please submit your work on the portal
TRN00001217,SES000050,2025-11-30 13:00:21,Kevin Okonkwo,Let me clarify that point
TRN00001214,SES000050,2025-11-30 13:05:28,Kevin Okonkwo,That's an interesting question
TRN00001200,SES000050,2025-11-30 13:13:29,Dr. Zara Hassan,That's an interesting question
TRN00001230,SES000050,2025-11-30 13:15:02,Kevin Okonkwo,"This will be on the exam, so take notes"
TRN00001225,SES000050,2025-11-30 13:21:16,Dr. Zara Hassan,Everyone following so far
TRN00001205,SES000050,2025-11-30 13:24:10,Evan Mohammed,Remember to check your email for updates
TRN00001211,SES000050,2025-11-30 13:28:25,Kevin Okonkwo,"Let's wrap up for today, see you next time"
TRN00001206,SES000050,2025-11-30 13:51:39,Evan Mohammed,Who wants to share their screen
TRN00001223,SES000050,2025-11-30 13:51:47,Dr. Zara Hassan,"This will be on the exam, so take notes"
TRN00001195,SES000050,2025-11-30 14:04:03,Dr. Zara Hassan,Can someone summarize what we covered last week
TRN00001216,SES000050,2025-11-30 14:04:23,Evan Mohammed,Please submit your work on the portal
TRN00001198,SES000050,2025-11-30 14:07:37,Paula Mohammed,Let me clarify that point
TRN00001226,SES000050,2025-11-30 14:07:47,Maryam Okafor,Who wants to share their screen
TRN00001221,SES000050,2025-11-30 14:13:19,Kevin Okonkwo,The deadline for the assignment is next Friday
TRN00001229,SES000050,2025-11-30 14:18:43,Maryam Okafor,Please pay attention to this important concept
TRN00001215,SES000050,2025-11-30 14:23:12,Maryam Okafor,That's an interesting question
TRN00001207,SES000050,2025-11-30 14:26:53,Evan Mohammed,Let's take a short break and continue
TRN00001210,SES000050,2025-11-30 14:27:37,Paula Mohammed,"This will be on the exam, so take notes"
TRN00001196,SES000050,2025-11-30 14:28:06,Dr. Zara Hassan,Everyone following so far
